DNTNO,HDATE,HTIME,PRDCD,RSHLD,HLDBY,HLDPROG,RSCLR,CDATE,CTIME,CLRBY,CLRPROG
G0956237050226 ,20240119,111629069,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623705414B ,20240316,090018642,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623706684P ,20231225,121207340,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956237067260 ,20231201,113310479,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095623706729V ,20230714,173756507,PF56,RD ,GROUP003,PCQ04   ,   ,00000000,0000,        ,        
G0956237086801 ,20231225,091451642,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237087353 ,20230714,111038737,PF56,RD ,FENT0001,PCQ04   ,   ,00000000,0000,        ,        
G095623710647P ,20240524,084644932,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956237114991 ,20230620,153556405,PF56,RD ,GROUP003,PCQ04   ,   ,00000000,0000,        ,        
G0956237140903 ,20240221,105836122,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623715048S ,20240206,091625412,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237151876 ,20231004,091320310,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237208676 ,20240318,162233566,PF56,RD ,CURL0004,PCQ04   ,   ,00000000,0000,        ,        
G095623724585* ,20231028,102530240,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623726645C ,20240104,082200259,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623728438V ,20240102,113210779,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956237355606 ,20240727,111854344,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623741724U ,20240808,100922067,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237433950 ,20240625,121252538,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956237476376 ,20240120,113612804,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956237493997 ,20240918,144451776,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G0956237494048 ,20240822,133651791,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095623750590A ,20240618,111427478,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237519475 ,20240703,083804553,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623754726K ,20240809,094951909,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623757185Z ,20240109,181838549,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095623759598Z ,20240510,102416068,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623763578X ,20240329,131141143,PF56,RD ,BARR0025,PCQ04   ,   ,00000000,0000,        ,        
G095623771632G ,20240529,093847915,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237727853 ,20240319,122116856,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095623778682W ,20240828,114921972,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095623789025D ,20240831,091637940,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956237890367 ,20241012,095009406,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624113485F ,20240425,105735873,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624114235Z ,20240405,123044407,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624126193X ,20241025,162013776,PF56,RD ,QUAY0006,PCQ04   ,   ,00000000,0000,        ,        
G095624128853Z ,20240516,113036438,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624134490F ,20241206,110428079,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624134676W ,20240830,093727911,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624135575Q ,20240506,095201322,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624137058* ,20240330,111000382,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624138181E ,20240426,115527159,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624142702N ,20240514,103137194,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956241449893 ,20240906,092357480,PF56,RD ,LEES0004,PCQ04   ,   ,00000000,0000,        ,        
G095624145409M ,20240528,124030848,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624147374H ,20240807,145329887,PF56,RD ,DUNN0039,PCQ04   ,   ,00000000,0000,        ,        
G095624149392I ,20240613,124058667,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624150877E ,20240917,152407399,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624151747I ,20240510,154027291,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624151826K ,20241106,104734687,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624155631F ,20240511,102705029,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624155781O ,20240713,111614205,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956241558133 ,20240511,092726748,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624157177W ,20240513,113756965,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624157571C ,20250215,114506361,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624157989Y ,20240827,131150823,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956241593346 ,20240531,141616721,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624166598B ,20250110,140433048,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624167223K ,20240705,094443072,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624171989T ,20240626,085132263,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956241780903 ,20240626,124500365,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624185133T ,20241213,090211818,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624191038M ,20240603,104334479,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624192154Z ,20240518,084428237,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624193927Z ,20240608,075559882,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624200307U ,20241113,090803054,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624206613P ,20240930,152627712,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624206630N ,20240806,121130100,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624206715D ,20250220,093648266,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624212552E ,20240625,121252694,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624219369B ,20240808,100922098,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624220819T ,20240822,090027563,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956242216046 ,20240724,081403598,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624222738* ,20240617,122835823,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624224308B ,20241123,090236286,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624227764Q ,20240704,092413260,PF56,RD ,GENT0002,PCQ04   ,   ,00000000,0000,        ,        
G0956242290773 ,20240727,084526939,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956242294698 ,20240810,113708675,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624233931N ,20240622,120152502,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624240654C ,20241016,095616292,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624248120I ,20240627,142201629,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624249959J ,20240717,094500345,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624250018* ,20240926,121247730,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624253034P ,20240801,094942830,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624253937L ,20250103,085342494,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956242635042 ,20241224,091833201,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956242660903 ,20240703,094027839,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956242724487 ,20241002,084109447,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624277104C ,20240702,100130841,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624277889P ,20240927,150427910,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624279942F ,20240830,093726474,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956242820647 ,20250114,084501532,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624284880M ,20241213,090211881,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956242871097 ,20250319,090829501,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624289156Z ,20240726,123848512,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624289164Z ,20240808,100858488,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624289366F ,20240830,093727255,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624290062B ,20240702,085718384,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624290872H ,20240828,115021805,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624291430G ,20240821,100640859,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956242955366 ,20241106,090516017,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956242959723 ,20240716,084636636,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624297094V ,20241001,131900680,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624301271G ,20240812,103901317,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624302449H ,20240703,114052905,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624308246H ,20250122,144649257,PF57,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624314114* ,20250101,084646849,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956243187034 ,20240916,085536444,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624319713L ,20241104,113355879,PF56,RD ,TURN0007,PCQ04   ,   ,00000000,0000,        ,        
G0956243205107 ,20240822,133951383,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624321569R ,20241220,085626181,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956243224088 ,20241030,165243157,PF56,RD ,BURG0028,PCQ04   ,   ,00000000,0000,        ,        
G0956243300067 ,20240827,131150948,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624333624I ,20240828,150149001,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624337743E ,20240829,160742192,PF57,RD ,TM0000T4,PCQ04   ,   ,00000000,0000,        ,        
G095624339793* ,20241206,103755004,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956243424634 ,20241123,100843806,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624346674T ,20250204,101821941,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624349802Y ,20240906,093529301,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956243510141 ,20241016,113712550,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956243596422 ,20240911,082425802,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956243616023 ,20240820,150858408,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624362536C ,20241109,085623426,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624364310G ,20241014,092556597,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956243677222 ,20250607,094422445,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624371137Q ,20250317,143902276,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624375202D ,20240903,083939136,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624378395Q ,20241022,103159054,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624390257* ,20241101,101239125,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624392552R ,20250319,090829532,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624396736L ,20241018,115626995,PF56,RD ,MEDH0002,PCQ04   ,   ,00000000,0000,        ,        
G095624398325R ,20241207,095856962,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624402840D ,20241206,110428110,PF56,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956244044189 ,20241220,085626228,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956244067202 ,20241224,091833248,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956244122677 ,20250220,141007912,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624418891B ,20250304,083942550,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624420760I ,20241123,100859775,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624420976N ,20250517,095729293,PF56,RD ,SECGRP02,PCQ04   ,   ,00000000,0000,        ,        
G0956244253359 ,20241113,090803101,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624432042E ,20250401,075400178,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956244362364 ,20241114,161151729,PF57,RD ,CHIU0002,PCQ04   ,   ,00000000,0000,        ,        
G095624438891L ,20241119,090936123,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624439842N ,20241125,111647113,PF56,RD ,TM0000T4,PCQ04   ,   ,00000000,0000,        ,        
G095624444542L ,20241217,104208001,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624446544M ,20250116,150604104,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624451938Y ,20250503,120345488,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624455781H ,20250111,144120596,PF56,RD ,CURL0004,PCQ04   ,   ,00000000,0000,        ,        
G095624460954I ,20241128,093919328,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956244616065 ,20250103,142317271,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624462305F ,20241216,102949476,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624474619Q ,20241216,140808167,PF56,RD ,TM000001,PCQ04   ,   ,00000000,0000,        ,        
G095624484690H ,20241218,155322643,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624490707Q ,20241230,163552882,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624501255* ,20241219,091745537,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956245089017 ,20250101,084646881,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624518725C ,20250220,093634203,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624520768C ,20250115,081832553,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624524943O ,20250201,085234578,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956245269142 ,20250130,123033495,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624527510Q ,20250220,102408187,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624528517X ,20250128,094143110,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624528654F ,20250206,161851847,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624528766* ,20250131,083722860,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956245338638 ,20250220,141007975,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624545712B ,20250123,093016187,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956245461206 ,20250210,100107818,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956245505862 ,20250129,122757855,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G0956245577437 ,20250325,094201667,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624559454U ,20250611,155016137,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624563809Z ,20250524,085633673,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624574418H ,20250408,084538294,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624605506D ,20250522,091543292,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624613493S ,20250410,103200223,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956246182022 ,20250313,142746641,PF57,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G0956246208958 ,20250513,085734047,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624625854K ,20250618,160428322,PF57,RD ,ESIE0001,PCQ04   ,   ,00000000,0000,        ,        
G095624626457U ,20250320,092748408,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624646784A ,20250506,082512462,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624656350U ,20250422,082637225,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624657384V ,20250607,094422461,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G0956246688084 ,20250614,104420154,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624677492X ,20250503,082827495,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624678053Q ,20250531,091431409,PF57,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G095624687184P ,20250510,091707735,PF56,RD ,TM0000T1,PCQ04   ,   ,00000000,0000,        ,        
G0956246873697 ,20250607,081810607,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624690609D ,20250529,102647069,PF57,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G095624699097X ,20250611,155016168,PF57,RD ,SECGRP01,PCQ04   ,   ,00000000,0000,        ,        
G095624707301H ,20241119,160530471,PF56,RD ,INGR0003,PCQ04   ,   ,00000000,0000,        ,        
G0956247161411 ,20241209,152159450,PF56,RD ,GROUP0G2,PCQ04   ,   ,00000000,0000,        ,        
G095624737662J ,20241210,090514298,PF56,RD ,GROUP0G1,PCQ04   ,   ,00000000,0000,        ,        
G052522301432L ,20240515,165441830,PF56,COS,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0525223014397 ,20240515,165438980,PF56,COS,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G052522301966Z ,20240517,123219392,PF56,COS,MAHM0026,PULS11  ,   ,00000000,0000,        ,        
G052522302531* ,20240517,123116485,PF56,COS,MAHM0026,PULS11  ,   ,00000000,0000,        ,        
G052522303089O ,20240517,121717764,PF56,COS,MAHM0026,PULS11  ,   ,00000000,0000,        ,        
G0525223031533 ,20240515,165808494,PF56,COS,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0525223031701 ,20240517,121851880,PF56,COS,MAHM0026,PULS11  ,   ,00000000,0000,        ,        
G052522304649D ,20240517,123441453,PF56,COS,MAHM0026,PULS11  ,   ,00000000,0000,        ,        
G052522305346R ,20240517,123144665,PF56,COS,MAHM0026,PULS11  ,   ,00000000,0000,        ,        
G052522308136* ,20240515,165406914,PF56,COS,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
